Linux 5.15.0-1054-kvm (large-instance-spare) 	04/18/24 	_x86_64_	(24 CPU)

07:28:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:52:12     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:14     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:16     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:17     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:52:18     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:19     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:20     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:21     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:52:22     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:23     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:25     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:52:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:27     all    4.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:52:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:29     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:52:30     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:31     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:32     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:52:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:34     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:52:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:36     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:52:37     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:52:38     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:39     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:52:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:41     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:52:42     all    4.20    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:52:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:48     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:49     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:50     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:52:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:54     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:52:55     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:56     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:52:57     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:52:59     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:00     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:01     all    4.17    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
07:53:02     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:03     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:53:04     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:53:05     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:06     all    4.16    0.00    0.04    0.00    0.00    0.00    0.04    0.00    0.00   95.75
07:53:07     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:10     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:11     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:12     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:14     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:15     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:16     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:18     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:19     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:53:20     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:21     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:22     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:23     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:25     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:27     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:29     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:30     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:31     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:32     all    4.25    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.71
07:53:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:53:34     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:36     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:53:37     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:38     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:41     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:48     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:49     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:50     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:52     all    4.21    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:53:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:54     all    4.16    0.00    0.04    0.00    0.00    0.00    0.04    0.00    0.00   95.76
07:53:55     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:57     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:53:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:53:59     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:54:00     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:54:01     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:54:02     all    4.16    0.00    0.08    0.08    0.00    0.00    0.17    0.00    0.00   95.51
07:54:03     all    3.41    0.00    1.08    0.08    0.00    0.00    0.33    0.00    0.00   95.10
07:54:04     all    0.00    0.00    6.32    0.00    0.00    0.00    0.08    0.00    0.00   93.60
07:54:05     all    0.00    0.00    5.08    0.00    0.00    0.04    4.67    0.00    0.00   90.21
07:54:06     all    0.00    0.00    4.45    0.00    0.00    0.00    4.94    0.00    0.00   90.62
07:54:07     all    0.00    0.00    7.33    0.00    0.00    0.00    1.52    0.00    0.00   91.15
07:54:08     all    0.00    0.00    5.65    3.24    0.00    0.00    0.58    0.00    0.00   90.52
07:54:09     all    0.00    0.00    9.65    0.21    0.00    0.00    0.08    0.00    0.00   90.06
07:54:10     all    0.00    0.00    8.28    0.00    0.00    0.00    0.12    0.00    0.00   91.59
07:54:11     all    0.00    0.00    7.78    0.08    0.00    0.00    0.12    0.00    0.00   92.02
07:54:12     all    0.00    0.00    1.26    6.78    0.00    0.00    0.00    0.00    0.00   91.97
07:54:13     all    0.04    0.00    0.83    7.59    0.00    0.00    0.00    0.00    0.00   91.53
07:54:14     all    0.00    0.00    0.67    7.76    0.00    0.00    0.00    0.00    0.00   91.57
07:54:15     all    0.04    0.00    0.42    7.92    0.00    0.00    0.00    0.00    0.00   91.62
07:54:16     all    0.00    0.00    0.00    8.26    0.00    0.00    0.00    0.00    0.00   91.74
07:54:17     all    0.04    0.00    0.04    8.25    0.00    0.00    0.00    0.00    0.00   91.67
07:54:18     all    0.00    0.00    2.42    6.56    0.00    0.00    0.00    0.00    0.00   91.02
07:54:19     all    0.00    0.00    9.17    0.46    0.00    0.00    0.08    0.00    0.00   90.29
07:54:20     all    0.00    0.00    6.55    1.50    0.00    0.00    0.00    0.00    0.00   91.95
07:54:21     all    0.00    0.00    5.14    2.09    0.00    0.00    0.00    0.00    0.00   92.77
07:54:22     all    0.00    0.00    1.59    6.81    0.00    0.00    0.04    0.00    0.00   91.56
07:54:23     all    0.00    0.00    0.50    7.39    0.00    0.00    0.00    0.00    0.00   92.10
07:54:24     all    0.00    0.00    0.08    8.14    0.00    0.00    0.00    0.00    0.00   91.78
07:54:25     all    0.00    0.00    0.00    8.30    0.00    0.00    0.00    0.00    0.00   91.70
07:54:26     all    0.00    0.00    0.00    8.34    0.00    0.00    0.00    0.00    0.00   91.66
07:54:27     all    0.00    0.00    0.00    8.26    0.00    0.00    0.04    0.00    0.00   91.70
07:54:28     all    0.00    0.00    5.88    3.92    0.00    0.00    0.08    0.00    0.00   90.11
07:54:29     all    0.00    0.00    6.69    0.00    0.00    0.00    0.79    0.00    0.00   92.52
07:54:30     all    0.00    0.00    8.14    0.00    0.00    0.00    0.54    0.00    0.00   91.32
07:54:31     all    0.00    0.00    4.67    0.00    0.00    0.00    0.00    0.00    0.00   95.33
07:54:32     all    0.00    0.00    2.46    1.54    0.00    0.00    0.04    0.00    0.00   95.95
07:54:33     all    0.00    0.00    2.46    1.59    0.00    0.00    0.00    0.00    0.00   95.95
07:54:34     all    0.00    0.00    2.62    5.82    0.00    0.00    0.00    0.00    0.00   91.56
07:54:35     all    0.00    0.00    2.58    5.87    0.00    0.04    0.00    0.00    0.00   91.51
07:54:36     all    0.00    0.00    2.75    6.04    0.00    0.00    0.00    0.00    0.00   91.21
07:54:37     all    0.00    0.00    2.95    5.73    0.00    0.00    0.00    0.00    0.00   91.32
07:54:38     all    0.00    0.00    2.54    5.88    0.00    0.00    0.00    0.00    0.00   91.58
07:54:39     all    0.00    0.00    2.46    5.88    0.00    0.00    0.00    0.00    0.00   91.66
07:54:40     all    0.00    0.00    2.71    5.71    0.00    0.00    0.00    0.00    0.00   91.59
07:54:41     all    0.00    0.00    2.88    5.38    0.00    0.00    0.00    0.00    0.00   91.74
07:54:42     all    0.08    0.00    1.65    6.14    0.00    0.04    1.32    0.00    0.00   90.76
07:54:43     all    3.60    0.00    0.70    4.14    0.00    0.00    0.79    0.00    0.00   90.78
07:54:44     all    3.52    0.00    0.65    4.09    0.00    0.00    1.88    0.00    0.00   89.85
07:54:45     all    3.72    0.00    0.58    4.13    0.00    0.00    0.87    0.00    0.00   90.70
07:54:46     all    3.74    0.00    0.71    4.16    0.00    0.00    0.25    0.00    0.00   91.14
07:54:47     all    3.62    0.00    1.00    4.16    0.00    0.00    0.00    0.00    0.00   91.21
07:54:48     all    3.75    0.00    0.92    4.16    0.00    0.00    0.04    0.00    0.00   91.13
07:54:49     all    3.83    0.00    0.87    4.16    0.00    0.00    0.04    0.00    0.00   91.09
07:54:50     all    3.58    0.00    1.08    4.17    0.00    0.04    0.04    0.00    0.00   91.08
07:54:51     all    3.79    0.00    0.87    4.16    0.00    0.00    0.04    0.00    0.00   91.13
07:54:52     all    3.70    0.00    1.04    4.16    0.00    0.00    0.00    0.00    0.00   91.09
07:54:53     all    3.83    0.00    0.83    4.16    0.00    0.00    0.00    0.00    0.00   91.17
07:54:54     all    3.71    0.00    0.83    4.17    0.00    0.00    0.00    0.00    0.00   91.29
07:54:55     all    3.71    0.00    0.83    4.16    0.00    0.00    0.17    0.00    0.00   91.13
07:54:56     all    3.75    0.00    0.87    4.16    0.00    0.00    0.00    0.00    0.00   91.21
07:54:57     all    3.62    0.00    0.87    4.16    0.00    0.00    0.00    0.00    0.00   91.34
07:54:58     all    3.79    0.00    0.62    4.17    0.00    0.00    0.00    0.00    0.00   91.42
07:54:59     all    3.79    0.00    0.58    4.17    0.00    0.00    0.00    0.00    0.00   91.46
07:55:00     all    3.79    0.00    0.67    0.21    0.00    0.00    0.08    0.00    0.00   95.26
07:55:01     all    3.67    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   95.58
07:55:02     all    3.72    0.00    0.70    0.00    0.00    0.00    0.74    0.00    0.00   94.83
07:55:03     all    3.75    0.00    0.54    0.00    0.00    0.00    0.21    0.00    0.00   95.51
07:55:04     all    3.88    0.00    0.54    0.04    0.00    0.00    0.00    0.00    0.00   95.54
07:55:05     all    1.83    0.00    1.75    1.08    0.00    0.00    0.00    0.00    0.00   95.34
07:55:06     all    0.00    0.00    3.29    1.75    0.00    0.00    0.00    0.00    0.00   94.95
07:55:07     all    0.04    0.00    3.09    1.67    0.00    0.00    0.00    0.00    0.00   95.20
07:55:08     all    0.00    0.00    3.01    1.71    0.00    0.04    0.00    0.00    0.00   95.23
07:55:09     all    0.00    0.00    6.01    0.42    0.00    0.00    0.00    0.00    0.00   93.57
07:55:10     all    0.00    0.00    7.25    0.00    0.00    0.00    0.04    0.00    0.00   92.71
07:55:11     all    0.00    0.00    7.38    0.00    0.00    0.00    0.00    0.00    0.00   92.62
07:55:12     all    0.00    0.00    6.52    0.00    0.00    0.00    0.62    0.00    0.00   92.85
07:55:13     all    0.00    0.00    9.34    0.00    0.00    0.00    0.00    0.00    0.00   90.66
07:55:14     all    0.00    0.00   10.59    0.00    0.00    0.04    0.25    0.00    0.00   89.12
07:55:15     all    0.00    0.00    9.92    0.00    0.00    0.00    0.00    0.00    0.00   90.08
07:55:16     all    0.00    0.00    4.39    4.39    0.00    0.00    0.00    0.00    0.00   91.22
07:55:17     all    2.17    0.00    4.09    0.00    0.00    0.00    0.00    0.00    0.00   93.75
07:55:18     all    0.08    0.00    2.37    2.45    0.00    0.00    0.08    0.00    0.00   95.01
07:55:19     all    0.00    0.00    2.30    2.46    0.00    0.00    0.00    0.00    0.00   95.24
07:55:20     all    0.00    0.00    2.66    2.50    0.00    0.00    0.12    0.00    0.00   94.71
07:55:21     all    2.17    0.00    1.54    1.17    0.00    0.00    0.00    0.00    0.00   95.13
07:55:22     all    4.16    0.00    0.37    0.21    0.00    0.00    0.00    0.00    0.00   95.25
07:55:23     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:26     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:55:27     all    4.17    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:55:28     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:55:29     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:55:30     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:31     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:32     all    4.21    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.75
07:55:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:34     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:37     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:38     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:55:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:41     all    0.92    0.00    2.13    1.59    0.00    0.00    0.00    0.00    0.00   95.36
07:55:42     all    0.00    0.00    3.17    1.83    0.00    0.00    0.00    0.00    0.00   95.00
07:55:43     all    0.00    0.00    3.25    1.71    0.00    0.00    0.00    0.00    0.00   95.04
07:55:44     all    0.00    0.00    3.25    1.83    0.00    0.00    0.00    0.00    0.00   94.92
07:55:45     all    0.00    0.00    3.25    1.75    0.00    0.00    0.00    0.00    0.00   95.00
07:55:46     all    0.00    0.00    3.12    1.75    0.00    0.00    0.29    0.00    0.00   94.85
07:55:47     all    0.00    0.00    3.00    1.83    0.00    0.00    0.00    0.00    0.00   95.16
07:55:48     all    0.00    0.00    7.18    0.17    0.00    0.00    0.00    0.00    0.00   92.65
07:55:49     all    0.00    0.00    6.41    0.00    0.00    0.04    0.00    0.00    0.00   93.55
07:55:50     all    0.00    0.00    6.04    0.00    0.00    0.00    0.00    0.00    0.00   93.96
07:55:51     all    0.00    0.00    6.87    0.00    0.00    0.00    0.00    0.00    0.00   93.13
07:55:52     all    0.00    0.00    7.61    0.00    0.00    0.00    0.21    0.00    0.00   92.18
07:55:53     all    0.00    0.00    8.45    0.00    0.00    0.00    0.08    0.00    0.00   91.46
07:55:54     all    2.30    0.00    3.63    0.17    0.00    0.04    0.00    0.00    0.00   93.86
07:55:55     all    0.00    0.00    2.42    2.17    0.00    0.00    0.00    0.00    0.00   95.41
07:55:56     all    0.00    0.00    2.25    2.34    0.00    0.00    0.00    0.00    0.00   95.41
07:55:57     all    1.17    0.00    1.50    1.75    0.00    0.00    0.00    0.00    0.00   95.57
07:55:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:55:59     all    4.16    0.00    0.54    0.08    0.00    0.00    0.08    0.00    0.00   95.13
07:56:00     all    4.16    0.00    0.00    0.00    0.00    0.00    0.08    0.00    0.00   95.75
07:56:01     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:56:02     all    4.24    0.00    0.04    0.00    0.00    0.00    0.29    0.00    0.00   95.43
07:56:03     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:56:04     all    4.21    0.00    0.00    4.21    0.00    0.00    0.00    0.00    0.00   91.58
07:56:05     all    4.20    0.00    0.04    4.16    0.00    0.00    0.00    0.00    0.00   91.59
07:56:06     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:07     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:08     all    4.16    0.00    0.04    4.16    0.00    0.00    0.00    0.00    0.00   91.63
07:56:09     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.66
07:56:10     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.66
07:56:11     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:12     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:13     all    4.16    0.00    0.00    4.16    0.00    0.00    0.00    0.00    0.00   91.67
07:56:14     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:15     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.66
07:56:16     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:17     all    2.91    0.00    0.92    1.75    0.00    0.00    0.00    0.00    0.00   94.42
07:56:18     all    0.00    0.00    2.88    1.96    0.00    0.00    0.00    0.00    0.00   95.16
07:56:19     all    0.00    0.00    2.38    2.21    0.00    0.00    0.00    0.00    0.00   95.41
07:56:20     all    0.00    0.00    3.22    1.67    0.00    0.00    0.00    0.00    0.00   95.11
07:56:21     all    0.00    0.00    3.47    1.46    0.00    0.00    0.00    0.00    0.00   95.07
07:56:22     all    0.00    0.00    7.72    0.00    0.00    0.00    0.04    0.00    0.00   92.24
07:56:23     all    0.00    0.00    7.51    0.00    0.00    0.04    0.66    0.00    0.00   91.78
07:56:24     all    0.00    0.00    8.86    0.00    0.00    0.00    0.04    0.00    0.00   91.09
07:56:25     all    0.00    0.00    5.45    0.00    0.00    0.04    2.67    0.00    0.00   91.84
07:56:26     all    0.00    0.00    6.66    0.00    0.00    0.08    1.65    0.00    0.00   91.61
07:56:27     all    0.00    0.00    7.23    0.00    0.00    0.00    1.32    0.00    0.00   91.45
07:56:28     all    0.00    0.00    4.39    4.10    0.00    0.00    0.00    0.00    0.00   91.51
07:56:29     all    0.00    0.00    1.50    7.01    0.00    0.00    0.00    0.00    0.00   91.48
07:56:30     all    0.00    0.00    0.08    8.11    0.00    0.00    0.00    0.00    0.00   91.81
07:56:31     all    0.04    0.00    0.00    8.21    0.00    0.00    0.13    0.00    0.00   91.62
07:56:32     all    0.25    0.00    1.04    7.34    0.00    0.00    0.66    0.00    0.00   90.71
07:56:33     all    3.75    0.00    0.29    0.46    0.00    0.00    0.00    0.00    0.00   95.50
07:56:34     all    0.00    0.00    2.13    6.72    0.00    0.00    0.00    0.00    0.00   91.15
07:56:35     all    0.04    0.00    2.25    7.00    0.00    0.00    0.04    0.00    0.00   90.67
07:56:36     all    0.00    0.00    1.96    7.09    0.00    0.00    0.00    0.00    0.00   90.95
07:56:37     all    0.00    0.00    2.25    6.74    0.00    0.00    0.00    0.00    0.00   91.01
07:56:38     all    1.66    0.00    2.37    5.86    0.00    0.00    0.08    0.00    0.00   90.02
07:56:39     all    4.15    0.00    0.00    4.15    0.00    0.00    0.33    0.00    0.00   91.36
07:56:40     all    4.21    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.62
07:56:41     all    4.16    0.00    0.04    4.16    0.00    0.00    0.00    0.00    0.00   91.63
07:56:42     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:43     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:44     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.66
07:56:45     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.66
07:56:46     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:47     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:48     all    4.16    0.00    0.00    4.16    0.00    0.00    0.00    0.00    0.00   91.67
07:56:49     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.66
07:56:50     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:56:51     all    4.16    0.00    0.00    4.16    0.00    0.00    0.04    0.00    0.00   91.64
07:56:52     all    4.15    0.00    0.00    3.03    0.00    0.00    0.17    0.00    0.00   92.65
07:56:53     all    4.10    0.00    0.00    0.00    0.00    0.00    0.62    0.00    0.00   95.28
07:56:54     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:56:55     all    4.16    0.00    0.04    0.00    0.00    0.00    0.17    0.00    0.00   95.63
07:56:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:56:57     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:56:58     all    2.17    0.00    0.92    1.17    0.00    0.00    0.08    0.00    0.00   95.66
07:56:59     all    0.00    0.00    2.55    2.17    0.00    0.00    0.00    0.00    0.00   95.28
07:57:00     all    0.00    0.00    2.58    2.16    0.00    0.00    0.00    0.00    0.00   95.25
07:57:01     all    0.00    0.00    2.82    2.20    0.00    0.00    0.04    0.00    0.00   94.94
